text,label
ㅂㄷㅂㄷ ㅂㄷㅂㄷ 중국 욕하니 ㅋㅋㅋㅋㅋ 하죠 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
문재앙 정치인위에,1
정치인위에 문재앙,1
오이 오이 아부네,0
오이 아부네 오이,0
인생버린새끼들 무게치는거에,1
무게치는거에 인생버린새끼들,1
빌런vs빌런,0
안비싸 저거,0
저거 안비싸,0
가세연에서 정규재 위장보수 좆나깜 분탕이라고 ㅋㅋㅋㅋㅋ,1
가세연에서 정규재 위장보수 ㅋㅋㅋㅋㅋ 좆나깜 분탕이라고,1
가세연에서 정규재 분탕이라고 위장보수 좆나깜 ㅋㅋㅋㅋㅋ,1
가세연에서 정규재 위장보수 분탕이라고 좆나깜 ㅋㅋㅋㅋㅋ,1
수술도 남자 의사가 잘한다,0
수술도 잘한다 의사가 남자,0
수술도 남자 잘한다 의사가,0
남자 의사가 수술도 잘한다,0
미친놈씨 이봐요,1
이봐요 미친놈씨,1
그러나 그건 수치상일뿐 굉장히 망할 가능성이 높은 나라지 현실은,0
그러나 그건 수치상일뿐 굉장히 현실은 망할 가능성이 높은 나라지,0
그러나 그건 수치상일뿐 현실은 굉장히 망할 나라지 높은 가능성이,0
그러나 그건 수치상일뿐 현실은 굉장히 망할 가능성이 높은 나라지,0
여자들 물뽕 중국 강간하고 동영상 찍은게 죄가 아니었구나 ㅋㅋ버닝썬이 처먹여 삼합회 자금 세탁소라면서?,1
여자들 처먹여 강간하고 동영상 찍은게 죄가 아니었구나 ㅋㅋ버닝썬이 중국 삼합회 자금 세탁소라면서? 물뽕,1
여자들 물뽕 처먹여 중국 동영상 찍은게 죄가 아니었구나 ㅋㅋ버닝썬이 강간하고 삼합회 자금 세탁소라면서?,1
여자들 물뽕 처먹여 강간하고 동영상 찍은게 죄가 아니었구나 ㅋㅋ버닝썬이 중국 삼합회 자금 세탁소라면서?,1
여자다 이게,0
이게 여자다,0
키 170 따먹은여자 27살 23명 ㅁㅌㅊ?,1
키 170 27살 23명 ㅁㅌㅊ? 따먹은여자,1
키 ㅁㅌㅊ? 27살 따먹은여자 23명 170,1
키 170 27살 따먹은여자 23명 ㅁㅌㅊ?,1
막상 마주치면 쫄보 새끼 쳐다도 못 볼 새끼가 조디만 살아가 ㅋㅋㅋ 마냥,1
막상 마주치면 쫄보 새끼 마냥 살아가 못 볼 새끼가 조디만 쳐다도 ㅋㅋㅋ,1
막상 마주치면 쫄보 새끼 마냥 쳐다도 못 볼 새끼가 조디만 살아가 ㅋㅋㅋ,1
저런 도로에서 정차 4p가 봤냐? 당연히 룰 하는거 아니라 브렘보 같은거지 와도 못세움. 내말은 최소 50키로 이상은 과실은 가정하고 같이 도로를 공유하는건데. 시발럼아 그리고 저 사고는 차간거리가 문제가 아니야. 정차가 불가능한 도로에서 선건데 씨발. 참고로 블박차도 무적권 달릴꺼라고 잡힘. 내가 말하는 적당함이라는건 사회적으로 용납이 가능한 암묵적인 저상황이면 조상님이,1
저런 도로에서 정차 하는거 봤냐? 잡힘. 저상황이면 4p가 아니라 브렘보 조상님이 같이 못세움. 아니야. 최소 50키로 이상은 달릴꺼라고 가정하고 와도 도로를 공유하는건데. 시발럼아 그리고 저 사고는 차간거리가 문제가 내말은 정차가 불가능한 룰 선건데 씨발. 참고로 블박차도 무적권 과실은 당연히 내가 말하는 적당함이라는건 사회적으로 용납이 가능한 암묵적인 도로에서 같은거지,1
저런 도로에서 암묵적인 하는거 봤냐? 당연히 저상황이면 4p가 아니라 브렘보 불가능한 와도 잡힘. 내말은 최소 50키로 이상은 달릴꺼라고 가정하고 같이 도로를 공유하는건데. 시발럼아 그리고 저 사고는 차간거리가 문제가 아니야. 정차가 조상님이 도로에서 선건데 씨발. 참고로 블박차도 무적권 과실은 못세움. 내가 말하는 정차 사회적으로 용납이 가능한 적당함이라는건 룰 같은거지,1
저런 도로에서 정차 하는거 봤냐? 당연히 저상황이면 4p가 아니라 브렘보 조상님이 와도 못세움. 내말은 최소 50키로 이상은 달릴꺼라고 가정하고 같이 도로를 공유하는건데. 시발럼아 그리고 저 사고는 차간거리가 문제가 아니야. 정차가 불가능한 도로에서 선건데 씨발. 참고로 블박차도 무적권 과실은 잡힘. 내가 말하는 적당함이라는건 사회적으로 용납이 가능한 암묵적인 룰 같은거지,1
백종원 너무 음식 자극적임,0
음식 너무 자극적임 백종원,0
백종원 음식 너무 자극적임,0
거짓말아니고 소방관들 저런거 몇 흔하다내가 입 털어도 존나 명 구속되겠네개방관들 진짜 개새끼들임,1
거짓말아니고 소방관들 저런거 존나 흔하다내가 입 털어도 개새끼들임 명 구속되겠네개방관들 진짜 몇,1
거짓말아니고 소방관들 저런거 존나 흔하다내가 구속되겠네개방관들 털어도 몇 명 입 진짜 개새끼들임,1
거짓말아니고 소방관들 저런거 존나 흔하다내가 입 털어도 몇 명 구속되겠네개방관들 진짜 개새끼들임,1
많이하던거니까 우스갯소리로,0
우스갯소리로 많이하던거니까,0
박정희만세 김대중씨발새끼 개새끼 문재인 전라도 폭동,1
박정희만세 폭동 개새끼 김대중씨발새끼 전라도 문재인,1
박정희만세 문재인 김대중씨발새끼 전라도 폭동 개새끼,1
박정희만세 문재인 개새끼 김대중씨발새끼 전라도 폭동,1
엎드려서 전신마사지해주는데 모든사람들이 너무 기분좋았는지 빠따로 잠만자더라,1
전신마사지해주는데 모든사람들이 너무 기분좋았는지 엎드려서 잠만자더라 빠따로,1
빠따로 전신마사지해주는데 모든사람들이 너무 기분좋았는지 엎드려서 잠만자더라,1
짤게에 1절만해라 또 글올리지말고 ㅋㅋㅋ,1
1절만해라 짤게에 글올리지말고 ㅋㅋㅋ 또,1
글올리지말고 짤게에 또 1절만해라 ㅋㅋㅋ,1
1절만해라 짤게에 또 글올리지말고 ㅋㅋㅋ,1
이만희총회장님께서 신천지구원으로 몰려 온다 하셨습니다. 전세계에서,0
이만희총회장님께서 전세계에서 신천지구원으로 몰려 온다 하셨습니다.,0
이만희총회장님께서 하셨습니다. 전세계에서 몰려 온다 신천지구원으로,0
이만희총회장님께서 신천지구원으로 전세계에서 몰려 온다 하셨습니다.,0
유튜브안하니? 음..,0
음.. 유튜브안하니?,0
"누가 교통법규위반 따라다니면서, 계속 신고할듯.",0
"누가 교통법규위반 계속 신고할듯. 따라다니면서,",0
"따라다니면서, 교통법규위반 계속 신고할듯. 누가",0
"누가 따라다니면서, 교통법규위반 계속 신고할듯.",0
와 근데 꼴릴것같다. 만약 짤같은 상황에서 성공하면 존나 너가,1
상황에서 근데 너가 만약 짤같은 와 성공하면 존나 꼴릴것같다.,1
와 근데 너가 짤같은 상황에서 성공하면 존나 꼴릴것같다. 만약,1
와 근데 너가 만약 짤같은 상황에서 성공하면 존나 꼴릴것같다.,1
ㅋㅋㅋㅋ ㅅㅂ 극혐이노,1
극혐이노 ㅋㅋㅋㅋ ㅅㅂ,1
ㅅㅂ ㅋㅋㅋㅋ 극혐이노,1
극혐이노 ㅅㅂ ㅋㅋㅋㅋ,1
안본다 야동도 교복입은건 난 에라이,0
난 야동도 교복입은건 에라이 안본다,0
난 교복입은건 야동도 안본다 에라이,0
난 야동도 교복입은건 안본다 에라이,0
"띤도, 최서현 추천 party house 개띵곡",0
"띤도, house 최서현 party 추천 개띵곡",0
"띤도, 최서현 house party 추천 개띵곡",0
개우끼노ㅋㅋㅋㅋㅋㅋㅋㅋ,0
공지이잉 ㅅㅂㅋㅋㅋ,1
ㅅㅂㅋㅋㅋ 공지이잉,1
내말이 ㅋㅋ 세상물정을 아직 잘 모르는것 같더라...사회생활이 적었나..,0
내말이 ㅋㅋ 아직 적었나.. 잘 모르는것 같더라...사회생활이 세상물정을,0
내말이 ㅋㅋ 같더라...사회생활이 세상물정을 잘 모르는것 아직 적었나..,0
내말이 ㅋㅋ 아직 세상물정을 잘 모르는것 같더라...사회생활이 적었나..,0
다른 건 그런데 감동이다 문씨거는,0
다른 건 문씨거는 그런데 감동이다,0
건 다른 그런데 문씨거는 감동이다,0
다른 건 그런데 문씨거는 감동이다,0
ㄹㅇ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㄹㅇ,0
강력계 뽑을 때 유도국대출신들 특채 있다 무도특채. 아참 강력계 들어가면 스스로 권투도장 다님. 그리고 레슬링선수출신 특채도 있었음,0
강력계 뽑을 때 유도국대출신들 특채 있다 무도특채. 그리고 강력계 들어가면 권투도장 스스로 다님. 아참 레슬링선수출신 특채도 있었음,0
강력계 뽑을 때 유도국대출신들 특채 있다 아참 그리고 강력계 들어가면 스스로 권투도장 다님. 무도특채. 레슬링선수출신 특채도 있었음,0
강력계 뽑을 때 유도국대출신들 특채 있다 무도특채. 그리고 강력계 들어가면 스스로 권투도장 다님. 아참 레슬링선수출신 특채도 있었음,0
지 다 시스템은? 좆꼴리는대로 무법천지지,1
시스템은? 무법천지지 지 좆꼴리는대로 다,1
다 지 좆꼴리는대로 무법천지지 시스템은?,1
시스템은? 다 지 좆꼴리는대로 무법천지지,1
넘어 적당히를 꽐라될때까지 마셔서 문제지,0
마셔서 넘어 꽐라될때까지 적당히를 문제지,0
적당히를 넘어 꽐라될때까지 마셔서 문제지,0
제출이 2시 반에 고소장 새벽 가능한 나라가 세상에 어디있냐,0
새벽 2시 반에 고소장 나라가 가능한 제출이 세상에 어디있냐,0
새벽 2시 세상에 고소장 제출이 가능한 나라가 반에 어디있냐,0
새벽 2시 반에 고소장 제출이 가능한 나라가 세상에 어디있냐,0
인정 창의력,0
창의력 인정,0
일베새끼들은 그냥 맞네 ㅋㅋ 무식한거,1
일베새끼들은 그냥 맞네 무식한거 ㅋㅋ,1
일베새끼들은 그냥 무식한거 맞네 ㅋㅋ,1
내가 시키는거 가능? 닭 병신 종북짓한 해봐 ㅇㅇ 병신 ㅋㅋㅋ,1
병신 시키는거 가능? 닭 내가 종북짓한 병신 ㅇㅇ 해봐 ㅋㅋㅋ,1
내가 시키는거 가능? 닭 병신 종북짓한 병신 ㅋㅋㅋ 해봐 ㅇㅇ,1
내가 시키는거 가능? 닭 병신 종북짓한 병신 ㅇㅇ 해봐 ㅋㅋㅋ,1
씨발 검머외 새끼들아 꺼져라,1
꺼져라 검머외 새끼들아 씨발,1
꺼져라 씨발 새끼들아 검머외,1
꺼져라 씨발 검머외 새끼들아,1
"저 사건 판결문 찾아서 판결 4,000만원 정도 지급 명령 받았음법원이 그렇게 봐라 냈다는데 노동부 니가 아니라함?니가 왜 장관이라도 됨?",0
"저 사건 판결문 찾아서 니가 4,000만원 정도 지급 명령 받았음법원이 그렇게 판결 냈다는데 됨? 봐라 아니라함?니가 노동부 장관이라도 왜",0
"저 아니라함?니가 판결문 사건 봐라 4,000만원 정도 지급 명령 받았음법원이 그렇게 판결 냈다는데 왜 니가 찾아서 노동부 장관이라도 됨?",0
"저 사건 판결문 찾아서 봐라 4,000만원 정도 지급 명령 받았음법원이 그렇게 판결 냈다는데 왜 니가 아니라함?니가 노동부 장관이라도 됨?",0
나도 다 버리고 햄버거 시킨거 리뷰 올린적 있는데? 내꺼 찾아서 보내도 레전드겠노ㅋㅋㅋㅋ씨발 맛없는 죽어야함 다 장사접고 나가 음식점은 존나맛없어서,1
나도 존나맛없어서 다 버리고 햄버거 시킨거 리뷰 올린적 있는데? 내꺼 장사접고 보내도 레전드겠노ㅋㅋㅋㅋ씨발 맛없는 음식점은 다 나가 찾아서 죽어야함,1
맛없는 존나맛없어서 다 버리고 햄버거 올린적 리뷰 시킨거 있는데? 내꺼 찾아서 보내도 레전드겠노ㅋㅋㅋㅋ씨발 나도 음식점은 다 장사접고 나가 죽어야함,1
나도 존나맛없어서 다 버리고 햄버거 시킨거 리뷰 올린적 있는데? 내꺼 찾아서 보내도 레전드겠노ㅋㅋㅋㅋ씨발 맛없는 음식점은 다 장사접고 나가 죽어야함,1
"난 프라이드 즐겨봤는데ㅋㅋ 다카노리, 고미 사쿠라바, 반달레이 실바, 노게이라 등등 개추억이네ㅋㅋㅋ 연말에 남제? 이런거로 빅매치뜨고",0
"난 프라이드 즐겨봤는데ㅋㅋ 사쿠라바, 고미 남제? 반달레이 실바, 노게이라 등등 개추억이네ㅋㅋㅋ 연말에 다카노리, 이런거로 빅매치뜨고",0
"난 프라이드 즐겨봤는데ㅋㅋ 사쿠라바, 고미 다카노리, 반달레이 실바, 노게이라 등등 개추억이네ㅋㅋㅋ 이런거로 남제? 연말에 빅매치뜨고",0
"난 프라이드 즐겨봤는데ㅋㅋ 사쿠라바, 고미 다카노리, 반달레이 실바, 노게이라 등등 개추억이네ㅋㅋㅋ 연말에 남제? 이런거로 빅매치뜨고",0
눈주변 정상인 인간들치고 시컴한 없더라,1
눈주변 인간들치고 정상인 없더라 시컴한,1
시컴한 눈주변 인간들치고 정상인 없더라,1
눈주변 시컴한 인간들치고 정상인 없더라,1
대가들...,0
대가리를 정신드는 유형 밟혀봐야,1
대가리를 밟혀봐야 유형 정신드는,1
대가리를 밟혀봐야 정신드는 유형,1
왜 연돈만 저지랄이냐? 예전에 그 줄서냐 존나 칭찬했는데 거기도 튀김덮밥집도,1
왜 연돈만 저지랄이냐? 예전에 그 튀김덮밥집도 거기도 칭찬했는데 존나 줄서냐,1
왜 연돈만 저지랄이냐? 예전에 그 튀김덮밥집도 존나 칭찬했는데 줄서냐 거기도,1
왜 연돈만 저지랄이냐? 예전에 그 튀김덮밥집도 존나 칭찬했는데 거기도 줄서냐,1
한자까지 굳이 섞어서 글올리는이유가 머냐ㅋㅋㅋ,0
굳이 머냐ㅋㅋㅋ 섞어서 글올리는이유가 한자까지,0
한자까지 섞어서 글올리는이유가 머냐ㅋㅋㅋ 굳이,0
굳이 한자까지 섞어서 글올리는이유가 머냐ㅋㅋㅋ,0
바로 쪽도 매일 그러잖아요. 공적 마스크 시행한다니까 그 사회주의 타령.,0
그 공적 매일 그러잖아요. 쪽도 마스크 시행한다니까 바로 사회주의 타령.,0
그 쪽도 매일 그러잖아요. 공적 마스크 시행한다니까 바로 사회주의 타령.,0
우주공포증있음 심해공포증은없는데,0
심해공포증은없는데 우주공포증있음,0
짭ㅈㅎ주고싶다 아~~,0
아~~ 짭ㅈㅎ주고싶다,0
몰리는곳 조선족이 서울은,0
서울은 조선족이 몰리는곳,0
ㄹㅇ ㅇㅂ,0
화산지형이라 많아서 않을껄? 강수량 나쁘진 물 좋음...,0
화산지형이라 나쁘진 않을껄? 물 많아서 강수량 좋음...,0
않을껄? 나쁘진 화산지형이라 강수량 많아서 물 좋음...,0
화산지형이라 나쁘진 않을껄? 강수량 많아서 물 좋음...,0
전라남도 홍어새끼 안정권 좆이나 빠는새끼가 가세연을 까노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
전라남도 안정권 까노 좆이나 빠는새끼가 가세연을 홍어새끼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
전라남도 안정권 빠는새끼가 좆이나 홍어새끼 가세연을 까노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
전라남도 안정권 홍어새끼 좆이나 빠는새끼가 가세연을 까노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
니네가 ㅠ 불쌍타 선동질 당하는,1
선동질 당하는 니네가 ㅠ 불쌍타,1
선동질 니네가 당하는 불쌍타 ㅠ,1
선동질 당하는 니네가 불쌍타 ㅠ,1
못배운티좀 제발 내지말아라,1
내지말아라 못배운티좀 제발,1
제발 못배운티좀 내지말아라,1
2016년 어떻게 기사를 가져와서 올려놨으면 그 이후 12월 되었는지 설명이라도 좀..,0
2016년 그 기사를 가져와서 올려놨으면 12월 이후 어떻게 되었는지 설명이라도 좀..,0
2016년 12월 기사를 가져와서 올려놨으면 그 이후 어떻게 설명이라도 좀.. 되었는지,0
2016년 12월 기사를 가져와서 올려놨으면 그 이후 어떻게 되었는지 설명이라도 좀..,0
아니 시발 정보라고 이걸,1
아니 이걸 정보라고 시발,1
아니 시발 이걸 정보라고,1
못차렸네 정신,0
정신 못차렸네,0
자원으로 ㄱㅆㅎㅌㅊ임 나라라서 교육수준이 연명하는,1
자원으로 연명하는 나라라서 ㄱㅆㅎㅌㅊ임 교육수준이,1
자원으로 나라라서 교육수준이 ㄱㅆㅎㅌㅊ임 연명하는,1
자원으로 연명하는 나라라서 교육수준이 ㄱㅆㅎㅌㅊ임,1
