text,label
목도리 같은 건 펜디,0
과거 글이 없잖아?,0
좀 그만해라 씨발새끼들아ㅋ,1
기승전 베들베들 목적에 충실한 벌레구더기,1
ㄷㄷ,0
이러고 그래 나도 좋아,0
나잇값 못하는 발기부전 땅꼬마,1
저러다 뒤지면 후방주시 태만으로 버스기사한테 책임 묻겠지,0
한 말을 그대로 적지 않고 변경했지?,0
씨발년아 웃겨?,1
이글을 읽어보시면 Navigant Research가 왜 말이 안되는지 (nonsense) 그리고 왜 테슬라가 여기에서 꼴찌로 나와있는지 비판합니다. 일단 Navigant Research는 리포트를 만들어서 $3000~6000 불 가량씩 주고 파는 곳입니다.,0
픽업아티스트다,0
가족끼리 싸우지마요~~~~,0
주민들한테 삽으로 머리를 내리 찍혀야 정신을 차릴려나,1
싸캐스틱이다 /ɑː  /,0
건강한 생활습관을 가지고 살면 심하게 살찔일도 없다,0
"니가 정중하게 나오는 걸 보니 본인 하는 말에 큰 뜻을 담았던 것은 아닌 걸로 보이니 더 강하게 말 안한다. 지금 문제가 되는건 중증 '외상'환자이고, 내 의견은 이 처참하게 다친 반송장과 그 처치에 대해 한국의 의료시스템이 변태적으로 되어 있다는 거다. 그런데 저 본문 글 쓴 인간처럼 일부러 사태의 본질을 시스템이라는 식으로 확정 시키고서는 의사 개개인의 열성도 혹은 현행에서의 희생의 감수 따위를 논의 바깥으로 아예 차단시키려는 여러 이기적인 논리적 정황 속에서 읽히는 네 댓글은 단순한 사실진술이 아닌거란 거다.",0
이석기 옹호했다면서 ㅋㅋㅋ 그걸 설명을 해야지 단편만가져와서 우기는건 노인정용임,0
어렸을 때부터 키웠던 리트리버 키우고 일주일만 슬펐다 죽음에 너무 슬퍼하면 약해진다,0
난 이미 2010년 6월 지방선거때 한짓보고 손절,0
몰랐던 건데 좋은 정보네여..ㅎㅎㅎ,0
그 연장선에서 박사모틀딱을 다 죽여야 그게 보수가 사는 가장 중요한거임 ㅋㅋ 설명하자면 길어지는데 암튼 틀틀거리는거는 잘못 아님,1
맞음. 돈이 다인듯 다가 아님.,0
사살여부가 중요한게 아님,0
다들 ㅁㅈㅎ  난 ㅇㅂ,0
저기 올라오는거 99프로가 소설인데 그걸 또 사실인냥 믿고 퍼오는 새끼는 뇌가 있는새끼냐 이런새끼가 민좆당 뽑는 새끼들임 ㅁㅈㅎ,1
지금 그이야기 하는건데,0
좆병신 새끼면 담부터 너한테 지랄 못한다,1
베댓 댓글은 틀딱일베라며 욕함,1
책읽어주는것도아니고 지식니열해서 별로든데 . 애도 홍어아니냐,1
"도끼로 마빡을 걍.,...",1
미국도 중국 파산하는걸 원하지는 않을걸,0
"<포춘(Fortune)> 하면 가장 먼저 떠오르는 것은 매년 발표되는 ‘미국 상위 500대 기업’, ‘세계 상위 500대 기업’ 등의 기업 순위일 것이다 --------------> 벌레들 포춘 모를까봐 직접 복 붙 한다.. 정말 우리 나라는 최고다라는 말도 부족하다",1
입만 벌리면 구라.,1
8백만페소면  한화로 얼마인지 밝혀야지.,0
이로서 신라젠은 백퍼네 유사시민새끼가 설쳐되는 이유도 나왔고,1
"시발 이제 만물 김무성이냐, 좌파 새끼들 만물 이명박과 똑같노",1
조선 수준나옴 힘들게 일하면 대우받는게 당연한건데,1
갓대중센세 모욕 ㅁㅈㅎ,0
"그럼 전기 발전할땐 이산화탄소 안나오냐?연구마다 다르기는 하지만, 비슷하거나 화력발전이 좀 더 적게 나오긴 한다던데결국 원자력으로 가야 큰 차이 남",0
"치고 나갔겠냐? 우리나라 수준은 솔직히 상용화에 맞춰 물량 생산인프라 구축 수준이지 그 이상은 힘들지만 전기차 기술은 아티펙터 교환, 수명, 급속충전 곧 이 아니라 벌써 시작됬다고 생각한다.",0
추천~~~~~~~,0
반대로 해석하면 될듯   현기가  꼴찌,0
쟤는 친중인척,0
국내뿐 아니라 해외도 똑같음약관에 보면 무조건 100% 회사 맘대로 데이터 읽어보거나 활용할 수 있다고 되어있음서비스 클라우드는 털려도 상관없는 데이터만 사용하고 개인자료는 서버 구축하거나 나스 쓰는게 맞음아 메일도 마찬가지임,0
아줌마? ㅋ 어캐 됨? ㅋㅋㅋ 아직 이야? ㅋㅋㅋㅋㅋㅋㅋㅋ 또 빤스런 ? ㅋㅋㅋㅋ,1
가형3등급  나형  2등급정도,0
"1주일 안으로 여자가 답 주긴 할텐데,, 안될 가능성이 높음",0
이시간까지 어쩌고저쩌고 하시면 얼마버는지 말씀드리고 택시 잔돈안받고 걍 내림,0
취하네요 ㅎㅎ,0
저러면 어쩌냐 용접 다시 녹일 수 있냐 ㅋ,0
잠바? 틀딱 ㅇㅂ,1
그걸 이제 알았냐트위터로 시간이랑 좌표 받고 꼭 3개씩 베댓 올리잖아 쟤네 ㅋㅋ공감순 제일 높이 있던 정부까는 댓글에는 반대폭탄 던져서 내리고.,0
두 달 밀리면 바로 명도 준비함,0
좆문가 맞아여...,1
암사역 시라소니였나 걔 닮았노,0
기차,0
과목만 보면 그렇지 근데 수학은 상대평가잖아? 절대평가로 바뀌면 상관없지 ㅋㅋ,0
찾아보니 역시 인도 최상위계층 브라만임 개부자,0
벙.신같은게 프로토가 어째 단폴만되냐?개.벙신아 무슨 사설하냐?,1
참고로 위에 게시물 내용은,0
끝난건아는데 다시보고또보고 이지랄하길래요..,1
슨상님을 안 붙였잖아,0
아폰살돈은 없지만 저거 살만한 돈은 있는거지 하얀 콩나물 허세부리기도 좋고 딱이지 않냐?,0
우리나라도 조만간 저렇게될것같음,0
마 설명을해라 지혼자 아는척하노,0
셀프 쓰레기통으로...,0
근데 왜 아직까지 전광훈씨는 밖에서 설치는 거죠?,0
니 아들래미가 술쳐먹고 아이들 치고 뺑소니 치는건데 실행 불가능한거 아니냐?,1
대중이 까는거 무적권 ㅇㅂ,0
데우다? 덥히다?,0
캬아~이게 낙수효과 맛이지,0
거기에 대구출신이면 완벽할껍니다.,0
면도 생각보다 말주변있고 똑똑하다 ㅋㅋㅋ 못생겻다고 무시할 존재가아님,0
그나마 조국이 말하면 그거 반대구나라고 생각하는 국민이 훨씬많음.,0
구속 사유가 안된다고 생각은 안하냐??,0
외국기자들은 자기한테 관심 좆도 없는거 아니까김치기자들 어딨나 찾아보고있노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
트럭기사들 존나무서운데 가끔보면 센스개지림,0
러시아인을 동양계라는 병신년은 진짜 처음 본다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
다른 분들위해서 전 양보,0
근데 재밌음 게임은?,0
적자가 계속 되는데도 유지된다는 건 누가 뒤에서 그걸 메꿔준다는 거야.,0
지랄 10만원은 해야지,1
괜찮은 아웃풋임. 얼굴도 참하고.,0
존경 스롭넹 와우!!!!,0
우리아빠 회사다녀요 이래야지,0
지네엄마 소개하고잇노 ㅋㅋㅋ,1
내용에 돈벌이 내용이 나오길래..선정도가 아니라 그거도그냥 범죄니까 사장새끼 18년형,1
쟨 진짜 좀 이상함이상해서 더 무서움김대중 노무현은 간첩질하는 와중에도눈치보면서 국익에 도움 되는 일 한두개는 했는데..,0
일본이 더 위험해서,0
키스해서 빼줘야자,1
길냥이가 살아봤자 얼마나살겠노.ㅠ 잘해주진 못해도 괴롭히진말자 게이들아 ㅠ,1
정상,0
사회에서 대학 말하면 돈이 자동으로 나오누?,0
수학이라고 떠들래면 미분 적분정도는 메시드리볼해야하는거아이가,0
솔직히 나도 성적 수치심 느꼈음,0
팩트인데 뭘,0
일베에서 틀딱거리는 새끼들 = 전라도 대깨문 평균나이 50대이상지들이 노인인 줄 모르고 애들 노는데서 틀틀 거리는 거 존나 웃김ㅋㅋ,1
창렬이노,1
틀린말은 아닌데?뭐가 문제임?,0
"63,516",0
맛있겠다,0
에휴 ㅋㅋㅋㅋ,0
그만큼 검찰의 사법권한이 약해지는거고 반대로 경찰은 상당히 재량권이 강화된거임,0
베들베들,0
라고 해씀져..,0
몇 급인데? 공무원 개 땡보라고 오늘도 기사 떴드라. 뭐가 적성에 안맞는데??,0
"평균 학력 고졸따리, 양아치 새끼들 상대하려니까 개빡쳤나보네",1
중하위권은 일본애들 많이 꼽아주고 좁밥 좀 많았음,1
그거 제일 잘하는 양쪽 옆나라로 가세요.,0
지금의 정부는 다 계획이 있구나~,0
메이플 오목 돈따먹기응용한거네 ㅋㅋㅋ,0
라떼는 말이야...공포신문 봤었는데...,0
누군지도 모르면서 무조건 아니라고 우기고보는게,0
연분9등법은,0
뭐 나쁘지 않네요..,0
괴물 같은 소리한다데모 안 하고 공부하면 괴물이냐?ㅋㅋㅋ,1
"그말도 맞지, 상류층의 개보지와 하층민의 처녀가 동급수준으로 귀하니까",1
언제부터 대검이 최씨 대변인 노릇을 한겨?,0
그래도 좌제동은 성공회대 신방과로 세탁했으니,1
간병?ㅋㅋㅋ,0
"고생 끝, 행복 시작~!!",0
진짜 자한당은 하는게 없는 허수아비 정당 쓰레기 좆같은 새끼들 밥버러지,1
딱짱깨럽게생걌네,1
정확하네 나 유치원때 유행했는데,0
"여자 형제 둔 남성 보수 성향 강해… 美조사, 한경닷컴 - 한국경제여자 형제가 인생을 더 행복하게 만든다 - 동아일보여자 형제 없는 남성을 선호한다?_채널A_웰컴투시월드 16회여자형제와 너무 친한 남친, 이건 정말 싫어 - 싱글즈여자형제 많은 사람의 특징이 뭔가요? - - ::: 알찬살림 요리정보 ...여자형제있는 사람이 눈치빠린거 같지않나요? - - ::: 알찬살림 ...여자 형제 있는 남돌과 없는 남돌의 차이 : 네이트판",0
쓰레기통 리뷰는 처음봐서ㅠ,0
프리시즌이랑 시즌초반때는 폼이 안좋이서 재계약도 힘들지않을까했는데 중반부터 다시 살아남ㅋㅋ클래스가 있긴있는듯,0
찌그러져있어 넌 ㅋㅋ,0
빅버드 나올때 사실 내가 삭~ 도망가서 숨었음.,0
걍 부산앞바다에 빠져서 죽어라 왜 사냐?? 어휴,1
시계 보는 게 ㅈㄴ 웃기네 ㅋㅋㅋㅋㅋㅋㅋ,1
주여 이름만 외치면 구원을 주겠다는 구절도 있지????,0
야 사업 다 접고 그냥 실업자 되라그래 뭔 씨발 취직을 시켜줘도 지랄이냐?,1
시베리아 수용소 같은 곳인데,0
저열한 민족성   미국 이승만 박정희라는 변수가 있어서  본래  민족 모습을 잠시 벗어난거였지   원래 우리 민족 본 모습은 북괴임     다시 그길로 가는게 보이잖아,1
무선사업때보단 더 좋을수도 있는거 아니노.,0
사악한년,1
힘내세요. 너나 할 것 없이 힘든 시절을 보내고 있네요.,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
내 비번은 비스무리하지만 사이트마다 대문자 숫자 특수문자 조합 요구하는곳이 있어서 존나 헷갈림그래서 오랫만에 들어가면 이메일로 비번 다시 설정함. ㅋㅋㅋㅋ,1
민주당이 압승인데 왜 이런걸로 지랄인지....,1
베충이들 점심때 팀장들 한테 조인트 까일듯,1
깨끗한 나라 제품‥‥ 잘가라~~~,0
SUV는 얌체인거고 애초에 블박새끼가 안전거리 미확보에다가 앞차 갑자기 브레이크등 들어왔는데 넋놓고 있다가 박은거잖아고속도로에서는 앞차 브레이크 들어오면 이게 풀브레이크인지 그냥 병신처럼 밟은건지 구분이 안 가니 긴장타고 있어야 한다그래서 안전거리 100km/h당 100m가 필요한거고 블박새끼가 뒤집어 쓰는거임 이건,1
녹슨 액티언스포츠,0
0렙인거 보면 모르냐? 분탕치러온 메갈이잖아..,0
와 이건뭐 진짜 제정신인가,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ좆나하찮게생겨서 너무기엽다,1
ㄷ,0
지들이 무식한건 지들 잘못이지 왜 남들한테 그 잘못을 씌우냐고 시발아,1
어려울때일수록 전범국들끼리 힘을 합치겠다?,0
화장하고나서 나온 뼛가루 종량제 폐기물봉투에 담아서 버려야 하는거라고.....,0
더지켜봐~~아직이야~~,0
인생 ㅈㄴ 불쌍하다 흙수저..ㅠ,1
난 택시기사 자격증인줄 ㅇㅂ,0
당연한거 아니냐 저기 노하우 자체가 직원 몇명뽑으면 복제가능한 업종이라 저렇게 안하면 회사 망한다,0
저런 새끼들때문에외동이나 형제만 있는 놈들이남매들은 저럴꺼라고 개같은 상상을 하지.,1
저건 어제 사건 터졌을때 기사고,0
물도 꼭 챙겨마셔라 안마시면 죽더라 진짜임,0
느금마개보지,1
저새끼 복근은 왜 저런거임??,1
근데 7등급이면 용접도 못배움,0
일관성있게 지랄하면 훈장이라도 달아주냐,1
1) 민좆당 110% 지지 & 지원 받았고,1
기레기들아!,1
와~씨... 집안에 루미나리에 가능하네...,0
근데 그건 팩트임ㅋㅋ 팩트에 ㅂㄷ거리는 조센1징들,1
날갤 망함?,0
진짜 억대 버시는 분들이 이걸보면 무슨 생각이 들까 ㅋㅋㅋㅋㅋ,0
일베좌파임.,1
주작이건 뭐건 웃기다,0
속보!!!!!!!!!!!!!!!!!!긴급!!!!!!!!!!!!!!!!!!단독!!!!!!!!!!!!!!!!!!!세계 최악의 열등하고 좆미개한 후진국 쓰레기 인종 죠샌징들은 집단학살이 정답임 ㄹㅇ,1
지잡도 급이 있다 게이야,1
나 예전에 들은 이야긴데 30살먹은 주노 헤어 디자이너가 자기 월 천 넘게 번다는데 사실임?  믿기지가 않던데 물론 청담쪽이긴 했지만,0
진짜 메시는 안와상융기가 더 뚜렷하네,0
누가 유튜버로써 ㅅㅌㅊ인거 모른데? 대한민국 20손가락안에 드는것도 알아 그리고 뭐가 어쨌든 논란이되는 인물은 맞잖아? 페미들이랑 안좋은 접점있고 사실이든아니든 여자친구폭행사건으로 언론에서 오르락내리락거려서 공중파에도 못나옴스윙스같은 남자연예인은 그렇다쳐도 한예슬이 성향이 어떤진모르겠지만 쟤랑 굳이 엮여서 좋을게 없어보인다니까?,0
그래서 자지짜르고 한국와서 에이즈퍼뜨리고 돈벌고가는건가? 태국년들 뭔가 김치녀와 성격이 너무달라서알고보니 남자새끼들이었군,1
사망교회,1
부끄러움은 국민몫이노ㅋㅋ,0
이거 좋네요,0
너무 사이즈컸냐?ㅋㅋㅋ미안하노,0
시장은 자정 작용을 한다. 보람튜브가 저 돈 주고 일 시켜봤는데 만족할만한 퀄리티가 안나오면 돈 더줘서 잘하는놈 알아서 뽑을거야 걱정하지마저 돈주고 일시켜봤는데 저 정도급의 편집자를 써도 되는 난이도의 컨텐츠들이거나 자기들의 사업에 충분히 가용 가능한 범위니까 알아서 운영하는거야.,0
취소까지 가즈아,0
아 저도 속았네요 ㅋㅋㅋ,0
성립하겠냐?,0
?? 대체 뭘당햇다는거임 니가 당한거아님?ㅋㅋ,0
모르면 배우고가라 병신아이슬람 역사 상식선에서 다 아는거라고? ㅈㄹ마 병신아그럼 니가 팔레비왕조에 대한 의견을 설파해보던가 ㅅㄲ야,1
애잘낳것다,0
05게이인데.해빔소스 못무봐따...,1
이쁜 김치녀인거 빼고는 상대가 안됨 ㅋㅋ현우진 저사람 스탠퍼드 수학과 ㅋㅋㅋㅋㅋ,1
뭐 현장출동직도 존나 큰 화제 없으면 족구나 차는 개꿀직이고,1
다들 속으로 똑같이 생각하면서 아닌척 정의감에 불타느척 해야 사회적 으로 형성된 공감대에 어울린다 생각하는거지 ㅋㅋㅋㅋ 위선자 새끼들  지 새끼 용접공 시킬려고 하면 기를 쓰고 반대할 새끼들이 누구보다 용접공을 무시하지만 그렇지 않은척,1
그러니 이 정부가 서울 집값을 잡을 것이라는 망상 따위는 버려야 한다. 지지층이 집가진 사람이고 그들이 집값이 올라 더욱 지지율이 올라갈텐데 그걸 왜 포기한단 말인가. 서민정부는 그저 코스프레만으로 충분하다.,0
쟤 누가뽑았냐,0
니 수준 드러내지 말고,1
일본 망할때까지 주욱 장기집권 가즈아,0
펭귄떼가 줄줄이 입수하는거랑 같다고 보면된다.,0
팩트 ㅇㅂ,0
좌파는 그냥 북한 보내서 김정은 충성하며 '인민'으로 사는게 딱 맞는 수준이다.,1
오히려 신해식을 내쫒고 대화를 거부하더라,0
의료수준은 예전부터 높았는데 제대로된 정부가 있으니 수준높은 의료시스템이 원활하게 작동되는겁니다.,0
나도 그 생각함. 현대 알바 아닌가?,0
??? 궁뎅이 자극으로 최고라고하던데,0
군대 가기 전에 군대 존나 두렵잖아,1
한달간 진짜 밥먹고 총쏘고 밥먹고 총쏘고,0
"웹사이트 접속만으로 아이디 비밀번호 유출 될 수 있다는 기사 내용 유럽의 특정 웹사이트들에 접속할 경우 아이디와 비밀번호가 유출된다. 또 다른 변종은 제목이 ‘Facebook updated account agreement’, ‘new account agreement’, ‘new Facebook account agreement’, ‘updated account agreement / 웹사이트 접속만으로 랜섬웨어에 감염 될 수 있다는 기사 내용 이번에 유포된 ‘랜섬웨어’ 버전은 해당 사이트에 접속만해도 감염될 가능성이 높아 피해가 클 것으로 전망되고 있다.",0
